plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,complexity_mean,complexity_std,complexity_min,complexity_max,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,t_5,t_6,Log_sourceCardinalitySum
Job101v0,1GB,8.0,79687.5,58224.281569511135,37500.0,37500.0,37500.0,150000.0,150000.0,-1.7333333333333334,0.5163977794943223,1162500.0,1558845.7268119897,37500.0,3750000.0,0.8928571428571429,0.25,1.0,150000.0,150000.0,150000.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37500.0,0.0,37500.0,37500.0,['customer'],150000.0,0.0,0.0,0.0,0.0,0.0,0.0,11.918390573078392
Job101v1,1GB,8.0,675000.0,103509.83390135314,600000.0,600000.0,600000.0,800000.0,800000.0,-1.7333333333333334,0.5163977794943222,15080000.0,25317819.811350267,600000.0,60000000.0,0.9642857142857143,0.75,1.0,800000.0,800000.0,800000.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,600000.0,600000.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,800000.0,0.0,13.592367006650065
Job101v2,1GB,8.0,168750.0,25877.458475338284,150000.0,150000.0,150000.0,200000.0,200000.0,-1.7333333333333334,0.5163977794943222,3770000.0,6329454.952837567,150000.0,15000000.0,0.9642857142857143,0.75,1.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,150000.0,150000.0,['part'],0.0,0.0,0.0,0.0,200000.0,0.0,0.0,12.206072645530174
Job101v3,1GB,8.0,6875.0,2587.7458475338285,5000.0,5000.0,5000.0,10000.0,10000.0,-1.7333333333333334,0.5163977794943223,133000.0,208674.38750359375,5000.0,500000.0,0.9285714285714286,0.5,1.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,0.0,5000.0,5000.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,10000.0,9.210340371976184
Job101v4,1GB,8.0,17.1875,6.469364618834571,12.5,12.5,12.5,25.0,25.0,-1.7333333333333334,0.5163977794943222,332.5,521.6859687589844,12.5,1250.0,0.9285714285714286,0.5,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,12.5,12.5,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006
Job102v0,1GB,14.0,67862.5,73915.51163711798,25.0,25.0,10000.0,150000.0,150000.0,-1.910227793028062,0.28063108629136463,2107815.625,5233811.948402315,25.0,15000000.0,1.0,1.0,1.0,160025.0,37500000000.0,53341.666666666664,83857.02241514025,25.0,150000.0,80000.0,98994.94936611665,10000.0,150000.0,160000.0,1500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['supplier', 'nation', 'customer']",150000.0,0.0,25.0,0.0,0.0,0.0,10000.0,11.983085332010203
Job102v1,1GB,14.0,346433.9285714286,407645.1573233127,25.0,25.0,10000.0,800000.0,800000.0,-1.916463266797817,0.28841282806821644,11238784.375,27916119.015572272,25.0,80000000.0,1.0,1.0,1.0,810025.0,200000000000.0,270008.3333333333,459013.34425954695,25.0,800000.0,405000.0,558614.3571373726,10000.0,800000.0,810000.0,8000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['nation', 'supplier', 'partsupp']",0.0,0.0,25.0,0.0,0.0,800000.0,10000.0,13.604820390369863
Job102v2,1GB,14.0,3782837.1428571427,2697522.4518704293,150000.0,150000.0,6001215.0,6001215.0,6001215.0,-1.751916023985785,-0.3749047775949354,44085958.125,50736135.18412084,150000.0,150000000.0,1.0,1.0,1.0,7651215.0,1.350273375e+18,2550405.0,3063770.9186678757,150000.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,12002430.0,36014581476225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['lineitem', 'orders', 'customer']",150000.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,15.850375016721008
Job102v3,1GB,14.0,889291.0714285715,733577.0876464979,25.0,25.0,1500000.0,1500000.0,1500000.0,-1.8886406014479196,-0.3032554835132988,7706565.625,7811559.899013877,25.0,15000000.0,1.0,1.0,1.0,1650025.0,5625000000000.0,550008.3333333334,826127.2602985167,25.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,3000000.0,2250000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['orders', 'customer', 'nation']",150000.0,0.0,25.0,1500000.0,0.0,0.0,0.0,14.316300997277132
Job102v4,1GB,14.0,87862.5,74535.76177684002,25.0,25.0,150000.0,150000.0,150000.0,-1.9046314093974201,-0.2949320701907342,707815.625,733346.78784245,25.0,1500000.0,1.0,1.0,1.0,160025.0,37500000000.0,53341.666666666664,83857.02241514025,25.0,150000.0,150000.0,0.0,150000.0,150000.0,300000.0,22500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"['customer', 'nation', 'supplier']",150000.0,0.0,25.0,0.0,0.0,0.0,10000.0,11.983085332010203
Job103v0,1GB,12.0,1618365.4791666667,1429177.4365290452,729412.9999999995,729412.9999999995,1500151.875,1500303.75,6001215.0,5.830984001700234,2.646726531983552,41249709.24999999,59835429.46963995,729412.9999999995,150030375.0,0.8736275333333333,0.25,1.0,7501215.0,9001822500000.0,3750607.5,3182839.6500786054,1500000.0,6001215.0,1500303.75,0.0,1500303.75,1500303.75,1500303.75,1500303.75,0.0,0.0,0.0,0.0,1114858.3749999998,545102.0768789839,729412.9999999995,1500303.75,"['orders', 'lineitem']",0.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,15.830575565385956
Job103v1,1GB,12.0,40074.645833333285,53240.035228270484,6.25,6.25,30141.9999999999,138014.20000000004,150000.0,0.7325844429708512,1.5059700283785742,582741.5833333315,1196840.6805770067,62.5,3014199.99999999,0.8450946666666667,0.20094666666666602,1.0,150025.0,3750000.0,75012.5,106048.33950845247,25.0,150000.0,30141.9999999999,0.0,30141.9999999999,30141.9999999999,30141.9999999999,30141.9999999999,0.0,0.0,0.0,0.0,15074.12499999995,21309.19318114243,6.25,30141.9999999999,"['customer', 'nation']",150000.0,0.0,25.0,0.0,0.0,0.0,0.0,11.918557225857713
Job103v2,1GB,12.0,234791.66666666666,279381.3342445097,2500.0,2500.0,200000.0,740000.0000000001,800000.0,0.5064382983769895,1.3581164459115946,3879166.6666666665,7930391.173622311,25000.0,20000000.0,0.85,0.25,1.0,810000.0,8000000000.0,405000.0,558614.3571373726,10000.0,800000.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,0.0,0.0,0.0,0.0,101250.0,139653.58928434315,2500.0,200000.0,"['partsupp', 'supplier']",0.0,0.0,0.0,0.0,0.0,800000.0,10000.0,13.604789526648622
Job103v3,1GB,12.0,1817021.0416666667,1943146.9960582743,100000.0,100000.0,1600303.75,3000607.5,6001215.0,-0.4626172915866187,0.6838357233143555,56894470.833333336,119679558.28715113,100000.0,300060750.0,0.9,0.5,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,3000607.5,3000607.5,0.0,0.0,0.0,0.0,1550303.75,2051039.2328105588,100000.0,3000607.5,"['part', 'lineitem']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,15.640255798558085
Job103v4,1GB,12.0,1754521.0416666667,2002114.8884865185,7500.0,7500.0,1505303.75,3000607.5,6001215.0,-0.5738343936416497,0.6426108585429937,55151554.166666664,120571325.73437645,7500.0,300060750.0,0.925,0.5,1.0,6011215.0,60012150000.0,3005607.5,4236428.754046561,10000.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,3000607.5,3000607.5,0.0,0.0,0.0,0.0,1504053.75,2116446.6100703143,7500.0,3000607.5,"['supplier', 'lineitem']",0.0,6001215.0,0.0,0.0,0.0,0.0,10000.0,15.609137449140757
Job104v0,1GB,16.0,2369167.71875,1780927.9786718562,1.0,200000.0,2250455.625,4500911.25,6001215.0,0.02291717082116218,0.7355600708736607,75896302.14285715,112590125.65955335,200000.0,300060750.0,0.9166666666666666,0.5,1.0,7701215.0,1.8003645e+18,2567071.6666666665,3044257.762642371,200000.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,6001215.0,9003645369056.25,0.0,0.0,0.0,0.0,2250455.625,1060874.9554646066,1500303.75,3000607.5,"['part', 'lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,200000.0,0.0,0.0,15.856888666583824
Job104v1,1GB,16.0,32192.25,58612.31167738282,1.0,12.5,10000.0,150000.0,150000.0,0.5321900214838351,1.5799702269996267,2361642.8571428573,5600726.184048858,250.0,15000000.0,0.8958333333333334,0.25,1.0,160025.0,37500000000.0,53341.666666666664,83857.02241514025,25.0,150000.0,10000.0,0.0,10000.0,10000.0,20000.0,100000000.0,0.0,0.0,0.0,0.0,1256.25,1758.928118201537,12.5,2500.0,"['supplier', 'nation', 'customer']",150000.0,0.0,25.0,0.0,0.0,0.0,10000.0,11.983085332010203
Job104v2,1GB,16.0,152425.0625,321300.4966954287,1.0,25.0,2500.0,800000.0,800000.0,0.563622736222614,1.6009633462104822,12622146.42857143,29857557.528065752,25.0,80000000.0,0.9166666666666666,0.25,1.0,810025.0,200000000000.0,270008.3333333333,459013.34425954695,25.0,800000.0,2500.0,0.0,2500.0,2500.0,5000.0,6250000.0,0.0,0.0,0.0,0.0,2187.5,441.9417382415922,1875.0,2500.0,"['nation', 'supplier', 'partsupp']",0.0,0.0,25.0,0.0,0.0,800000.0,10000.0,13.604820390369863
Job104v3,1GB,16.0,2752406.625,2759748.8282566736,1.0,10000.0,1900303.75,6001215.0,6001215.0,-1.7625040721088567,0.2453710533938249,6729092.142857143,6533107.695413708,100000.0,20000000.0,0.8958333333333334,0.25,1.0,6811215.0,4.800972e+16,2270405.0,3255031.864986117,10000.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,12002430.0,36014581476225.0,0.0,0.0,0.0,0.0,1600303.75,1980328.554691904,200000.0,3000607.5,"['lineitem', 'partsupp', 'supplier']",0.0,6001215.0,0.0,0.0,0.0,800000.0,10000.0,15.734081076308708
Job104v4,1GB,16.0,2306648.734375,1797524.9038093074,1.0,750151.875,2250303.75,4500911.25,6001215.0,-0.06850122561969041,0.8504823863771189,65082016.428571425,108376263.61590225,1500000.0,300060750.0,0.8958333333333334,0.25,1.0,8301215.0,7.201458e+18,2767071.6666666665,2822633.9340070887,800000.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,6001215.0,9003645369056.25,0.0,0.0,0.0,0.0,1875379.6875,1591312.43319691,750151.875,3000607.5,"['orders', 'lineitem', 'partsupp']",0.0,6001215.0,0.0,1500000.0,0.0,800000.0,0.0,15.931912447595677
Job105v0,1GB,9.0,4345288.194444444,2126592.541809119,800000.0,800000.0,4500911.25,6001215.0,6001215.0,-0.6206792948026476,-0.9780755310494007,154655906.5625,296980521.1385261,4500911.25,600121500.0,0.9642857142857143,0.75,1.0,6801215.0,4800972000000.0,3400607.5,3677814.396909189,800000.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,4500911.25,0.0,4500911.25,4500911.25,"['lineitem', 'partsupp']",0.0,6001215.0,0.0,0.0,0.0,800000.0,0.0,15.732611830656184
Job105v1,1GB,9.0,825000.0,646263.2977355282,150000.0,150000.0,375000.0,1500000.0,1500000.0,-1.896694214876033,0.16785203315363553,38343750.0,74439389.1447935,375000.0,150000000.0,0.8928571428571429,0.25,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,375000.0,0.0,375000.0,375000.0,"['orders', 'customer']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,14.316285845876763
Job105v2,1GB,9.0,1075000.0,552409.4948496089,150000.0,150000.0,1125000.0,1500000.0,1500000.0,-0.591762407356283,-1.0031657423703886,41568750.0,72604968.19261062,150000.0,150000000.0,0.9642857142857143,0.75,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,1125000.0,0.0,1125000.0,1125000.0,"['customer', 'orders']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,14.316285845876763
Job105v3,1GB,9.0,533333.3333333334,264575.13110645907,200000.0,200000.0,400000.0,800000.0,800000.0,-1.6836734693877553,-0.03818017741606114,20800000.0,39472522.08815646,400000.0,80000000.0,0.9285714285714286,0.5,1.0,1000000.0,160000000000.0,500000.0,424264.0687119285,200000.0,800000.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,0.0,0.0,0.0,0.0,400000.0,0.0,400000.0,400000.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,13.815510557964274
Job105v4,1GB,9.0,3211752.361111111,2693809.5902867513,200000.0,200000.0,1500303.75,6001215.0,6001215.0,-1.8450725080071664,0.11628121324056806,165458488.4375,291114821.69820064,200000.0,600121500.0,0.8928571428571429,0.25,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,1500303.75,0.0,1500303.75,1500303.75,"['part', 'lineitem']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,15.640255798558085
Job106v0,1GB,8.0,200000.75,370327.5769989707,1.0,1.0,1.0,800000.0,800000.0,-0.6666666666666665,1.1547005383792515,160024.2,357757.3504740329,1.0,800000.0,1.0,1.0,1.0,800000.0,800000.0,800000.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,800000.0,0.0,13.592367006650065
Job106v1,1GB,8.0,50000.75,92581.54706720526,1.0,1.0,1.0,200000.0,200000.0,-0.6666666666666665,1.1547005383792515,40024.2,89429.20003108603,1.0,200000.0,1.0,1.0,1.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['part'],0.0,0.0,0.0,0.0,200000.0,0.0,0.0,12.206072645530174
Job106v2,1GB,8.0,2500.75,4628.637588812871,1.0,1.0,1.0,10000.0,10000.0,-0.6666666666666665,1.1547005383792515,2024.2,4458.791114192276,1.0,10000.0,1.0,1.0,1.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,10000.0,9.210340371976184
Job106v3,1GB,8.0,7.0,11.109841197270617,1.0,1.0,1.0,25.0,25.0,-0.6666666666666665,1.1547005383792515,29.2,40.505555174568336,1.0,100.0,1.0,1.0,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006
Job106v4,1GB,8.0,1500304.5,2778022.2721182164,1.0,1.0,1.0,6001215.0,6001215.0,-0.6666666666666665,1.1547005383792517,1200267.2,2683811.4096116554,1.0,6001215.0,1.0,1.0,1.0,6001215.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,15.607472506691972
Job107v0,1GB,10.0,65999.8,73207.58286589352,25.0,25.0,29949.0,150000.0,150000.0,-1.8037491017020617,0.33686312538332963,330555.0,656919.5675651624,25.0,1500000.0,0.8999575,0.19966,1.0,150025.0,3750000.0,75012.5,106048.33950845247,25.0,150000.0,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,0.0,0.0,0.0,0.0,29949.0,0.0,29949.0,29949.0,"['nation', 'customer']",150000.0,0.0,25.0,0.0,0.0,0.0,0.0,11.918557225857713
Job107v1,1GB,10.0,4240850.5,2456887.1443796065,200000.0,200000.0,6001215.0,6001215.0,6001215.0,-0.9820028117747159,-0.8137915743190203,145269403.0,255865584.047117,200000.0,600121500.0,0.9375,0.5,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,3000607.5,0.0,3000607.5,3000607.5,"['lineitem', 'part']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,15.640255798558085
Job107v2,1GB,10.0,990378.0,659864.4065563773,150000.0,150000.0,1500000.0,1500000.0,1500000.0,-1.7942703915585434,-0.42621553337168105,36330000.0,63939283.699459754,150000.0,150000000.0,0.9001575,0.20126000000000002,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,301890.00000000006,0.0,301890.00000000006,301890.00000000006,"['orders', 'customer']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,14.316285845876763
Job107v3,1GB,10.0,97505.0,68912.38479241433,25.0,25.0,150000.0,150000.0,150000.0,-1.6200356914213772,-0.507022290360301,3630005.0,6396049.923595422,25.0,15000000.0,0.90625,0.25,1.0,150025.0,3750000.0,75012.5,106048.33950845247,25.0,150000.0,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,0.0,0.0,0.0,0.0,37500.0,0.0,37500.0,37500.0,"['customer', 'nation']",150000.0,0.0,25.0,0.0,0.0,0.0,0.0,11.918557225857713
Job107v4,1GB,10.0,600000.0,266666.6666666667,200000.0,200000.0,800000.0,800000.0,800000.0,-1.4375,-0.5929270612815711,19400000.0,34084013.84813707,200000.0,80000000.0,0.9375,0.5,1.0,1000000.0,160000000000.0,500000.0,424264.0687119285,200000.0,800000.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,0.0,0.0,0.0,0.0,400000.0,0.0,400000.0,400000.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,13.815510557964274
Job108v0,1GB,8.0,75000.0,49099.025303098286,37500.0,37500.0,56250.0,150000.0,150000.0,-1.0,0.8164965809277259,1171875.0,1746972.8282088418,37500.0,3750000.0,0.8571428571428571,0.5,1.0,150000.0,150000.0,150000.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56250.0,26516.50429449553,37500.0,75000.0,['customer'],150000.0,0.0,0.0,0.0,0.0,0.0,0.0,11.918390573078392
Job108v1,1GB,8.0,275000.0,330583.89901160385,50000.0,50000.0,125000.0,800000.0,800000.0,-0.7820069204152249,1.0272097060362337,1962500.0,2178445.5467144456,50000.0,5000000.0,0.7857142857142857,0.25,1.0,800000.0,800000.0,800000.0,0.0,800000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125000.0,106066.01717798212,50000.0,200000.0,['partsupp'],0.0,0.0,0.0,0.0,0.0,800000.0,0.0,13.592367006650065
Job108v2,1GB,8.0,75000.0,77919.37224739796,25000.0,25000.0,37500.0,200000.0,200000.0,-0.7231833910034604,1.0895204232582913,806250.0,1146075.7319363032,25000.0,2500000.0,0.8214285714285714,0.25,1.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37500.0,17677.66952966369,25000.0,50000.0,['part'],0.0,0.0,0.0,0.0,200000.0,0.0,0.0,12.206072645530174
Job108v3,1GB,8.0,7187.5,1919.123683946846,5625.0,5625.0,6562.5,10000.0,10000.0,-1.2066115702479339,0.6330096580207194,163281.25,268029.73977946927,5625.0,562500.0,0.9285714285714286,0.75,1.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6562.5,1325.8252147247765,5625.0,7500.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,10000.0,9.210340371976184
