plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,t_5,t_6,Log_sourceCardinalitySum,netRunTime,Log_netRunTime,pred_Log_netRunTime,unc_low_Log_netRunTime,unc_up_Log_netRunTime
Job101v0,1GB,3.0,3600.0,5542.562584220407,400.0,400.0,400.0,8080.0,10000.0,-1.5,0.7071067811865476,0.52,0.04,1.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,400.0,400.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,10000.0,9.210340371976184,,,0.9774684907094188,0.8739862571935932,1.050672443674153
Job101v1,1GB,3.0,11.666666666666666,11.547005383792516,5.0,5.0,5.0,21.0,25.0,-1.5000000000000002,0.7071067811865478,0.6,0.2,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006,,,0.4340597125591881,9.999499889090657e-05,0.8880685653005328
Job101v2,1GB,3.0,5001012.5,866200.773928705,4500911.25,4500911.25,4500911.25,5701154.25,6001215.0,-1.5,0.7071067811865476,0.875,0.75,1.0,6001215.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500911.25,0.0,4500911.25,4500911.25,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,15.607472506691972,1325.67,7.189673270994554,,,
Job101v3,1GB,3.0,750000.0,649519.052838329,375000.0,375000.0,375000.0,1275000.0,1500000.0,-1.4999999999999998,0.7071067811865475,0.625,0.25,1.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375000.0,0.0,375000.0,375000.0,['orders'],0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,14.22097566607244,,,5.979216098992241,4.999809283007736,6.648130869983524
Job101v4,1GB,3.0,69978.66666666661,69300.50751136921,29967.9999999999,29967.9999999999,29967.9999999999,125993.59999999998,150000.0,-1.5000000000000009,0.7071067811865469,0.599893333333333,0.199786666666666,1.0,150000.0,150000.0,150000.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29967.9999999999,0.0,29967.9999999999,29967.9999999999,['customer'],150000.0,0.0,0.0,0.0,0.0,0.0,0.0,11.918390573078392,28.175,3.33843505992584,,,
Job102v0,1GB,9.0,1017471.1111111111,1921340.3722171043,1.0,4819.4,375000.0,2400243.000000001,6001215.0,3.401317199618923,2.244915695203128,0.6580320000000001,0.04016,1.0,7651215.0,1.350273375e+18,2550405.0,3063770.9186678757,150000.0,6001215.0,375000.0,0.0,375000.0,375000.0,750000.0,140625000000.0,0.0,0.0,0.0,0.0,190512.0,260905.43169508755,6024.0,375000.0,"['customer', 'orders', 'lineitem']",150000.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,15.850375016721008,,,7.3063339343091,6.4772880872090655,7.8377093882174105
Job102v1,1GB,9.0,2157071.777777778,1973342.185927296,1.0,8000.2,3000607.5,3600729.000000001,6001215.0,-0.4722782799883176,0.5693432554343217,0.85,0.5,1.0,6811215.0,4.800972e+16,2270405.0,3255031.864986117,10000.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,6001215.0,9003645369056.25,0.0,0.0,0.0,0.0,1800303.75,1697485.842217285,600000.0,3000607.5,"['partsupp', 'lineitem', 'supplier']",0.0,6001215.0,0.0,0.0,0.0,800000.0,10000.0,15.734081076308708,,,8.36902564174348,7.836316776343925,9.014811906658235
Job102v2,1GB,9.0,2789429.0,2442057.597686919,1.0,80000.2,4500911.25,4800972.0,6001215.0,-1.757592461436006,-0.12025101190619945,0.85,0.5,1.0,7001215.0,9.601944e+17,2333738.3333333335,3190264.6951951077,200000.0,6001215.0,4500911.25,0.0,4500911.25,4500911.25,9001822.5,20258202080376.562,0.0,0.0,0.0,0.0,2300455.625,3111914.1882751654,100000.0,4500911.25,"['part', 'lineitem', 'partsupp']",0.0,6001215.0,0.0,0.0,200000.0,800000.0,0.0,15.761594263386382,,,8.316199180897696,7.86500360225809,8.960874384099787
Job102v3,1GB,9.0,2168227.3333333335,1999011.4804362368,1.0,320.2,3000607.5,3600729.000000001,6001215.0,-0.5002750744884645,0.46287086187258625,0.708,0.04,1.0,7511215.0,9.0018225e+16,2503738.3333333335,3119179.744004557,10000.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,6001215.0,9003645369056.25,0.0,0.0,0.0,0.0,1500503.75,2121467.0682167388,400.0,3000607.5,"['supplier', 'lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,0.0,0.0,10000.0,15.831907794942268,,,6.4091515548313245,5.560391139984131,7.8379082679748535
Job102v4,1GB,9.0,233336.77777777778,478684.4646891044,1.0,4.2,112500.0,420000.00000000023,1500000.0,3.9208401211823203,2.401234792409691,0.79,0.2,1.0,1650025.0,5625000000000.0,550008.3333333334,826127.2602985168,25.0,1500000.0,112500.0,0.0,112500.0,112500.0,225000.0,12656250000.0,0.0,0.0,0.0,0.0,56252.5,79545.97734958066,5.0,112500.0,"['nation', 'customer', 'orders']",150000.0,0.0,25.0,1500000.0,0.0,0.0,0.0,14.316300997277132,,,6.2516459687694415,5.6477461865073755,6.985527787889753
Job103v0,1GB,7.0,2171862.9285714286,2694193.3107289923,1.0,1.0,200000.0,5101032.750000001,6001215.0,-1.687122554232923,0.39601074544880305,0.9166666666666666,0.75,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,4500911.25,0.0,4500911.25,4500911.25,4500911.25,4500911.25,0.0,0.0,0.0,0.0,4500911.25,0.0,4500911.25,4500911.25,"['lineitem', 'part']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,15.640255798558085,,,7.850341293407435,7.517696098602211,8.295598779405866
Job103v1,1GB,7.0,2171862.9285714286,2694193.3107289923,1.0,1.0,200000.0,5101032.750000001,6001215.0,-1.687122554232923,0.39601074544880305,0.9166666666666666,0.75,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,4500911.25,0.0,4500911.25,4500911.25,4500911.25,4500911.25,0.0,0.0,0.0,0.0,4500911.25,0.0,4500911.25,4500911.25,"['lineitem', 'part']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,15.640255798558085,,,7.850341293407435,7.517696098602211,8.295598779405866
Job103v2,1GB,7.0,321429.0,536855.6270413862,1.0,1.0,150000.0,780000.0000000005,1500000.0,1.59334073471193,1.782862795460333,0.7333333333333334,0.2,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,300000.0,0.0,300000.0,300000.0,300000.0,300000.0,0.0,0.0,0.0,0.0,300000.0,0.0,300000.0,300000.0,"['orders', 'customer']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,14.316285845876763,,,6.753576645196448,6.5884833335876465,6.788389205932617
Job103v3,1GB,7.0,30058.0,54769.773479538875,1.0,1.0,25.0,78113.40000000004,150000.0,1.542645642141502,1.7717165670974655,0.7337533333333334,0.20126000000000002,1.0,150025.0,3750000.0,75012.5,106048.33950845247,25.0,150000.0,30189.000000000004,0.0,30189.000000000004,30189.000000000004,30189.000000000004,30189.000000000004,0.0,0.0,0.0,0.0,30189.000000000004,0.0,30189.000000000004,30189.000000000004,"['customer', 'nation']",150000.0,0.0,25.0,0.0,0.0,0.0,0.0,11.918557225857713,62.992,4.143007734201381,,,
Job103v4,1GB,7.0,200000.42857142858,282842.3589215125,1.0,1.0,200000.0,440000.00000000023,800000.0,1.0833408333353436,1.5275289140788444,0.75,0.25,1.0,1000000.0,160000000000.0,500000.0,424264.0687119285,200000.0,800000.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,0.0,0.0,0.0,0.0,200000.0,0.0,200000.0,200000.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,13.815510557964274,,,5.7431210119545115,4.5168838183085125,6.784225622812907
Job104v0,1GB,12.0,1500253.875,2190513.5255878605,1.0,1.0,349998.0,4500911.25,6001215.0,-0.4042664811758532,1.1248435960684156,0.9,0.75,1.0,8301215.0,7.201458e+18,2767071.6666666665,2822633.9340070887,800000.0,6001215.0,2250456.125,3182624.1592870387,1.0,4500911.25,4500912.25,4500911.25,50000.5,70704.31415762407,5.0,99996.0,2550455.625,2758360.7976818914,600000.0,4500911.25,"['partsupp', 'lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,0.0,800000.0,0.0,15.931912447595677,,,8.11510412802135,7.758603264303768,8.962787091732025
Job104v1,1GB,12.0,151673.16666666666,256575.8806842116,1.0,1.0,5012.5,400000.0,800000.0,1.3082898041956232,1.5550956670123341,0.71,0.05,1.0,1010000.0,1600000000000000.0,336666.6666666667,412350.98318463285,10000.0,800000.0,200000.5,282842.00536783785,1.0,400000.0,400001.0,400000.0,25.0,0.0,25.0,25.0,205000.0,275771.64466275356,10000.0,400000.0,"['part', 'partsupp', 'supplier']",0.0,0.0,0.0,0.0,200000.0,800000.0,10000.0,13.825460888817442,,,5.273931485677907,4.734842141469319,5.87828987174564
Job104v2,1GB,12.0,820360.4583333334,1734172.9763674254,1.0,1.0,10000.0,1500303.75,6001215.0,4.943493597850742,2.4643722018456278,0.7,0.25,1.0,6811215.0,4.800972e+16,2270405.0,3255031.864986117,10000.0,6001215.0,750152.375,1060874.2483578254,1.0,1500303.75,1500304.75,1500303.75,10000.0,0.0,10000.0,10000.0,751401.875,1059107.1885116403,2500.0,1500303.75,"['supplier', 'lineitem', 'partsupp']",0.0,6001215.0,0.0,0.0,0.0,800000.0,10000.0,15.734081076308708,4063.168,8.309718243889966,,,
Job104v3,1GB,12.0,156253.83333333334,426915.9354694878,1.0,1.0,5.0,146250.00000000003,1500000.0,6.748347643358121,2.9234722168209117,0.79,0.2,1.0,1650025.0,5625000000000.0,550008.3333333334,826127.2602985168,25.0,1500000.0,56250.5,79548.80577670541,1.0,112500.0,112501.0,112500.0,4.0,1.4142135623730951,3.0,5.0,56252.5,79545.97734958066,5.0,112500.0,"['nation', 'customer', 'orders']",150000.0,0.0,25.0,1500000.0,0.0,0.0,0.0,14.316300997277132,,,6.277798143092525,5.4573558262416295,7.054485850863987
Job104v4,1GB,12.0,1101042.3333333333,1913455.7404841727,1.0,1.0,5012.5,3000607.5,6001215.0,1.5356921441055533,1.6493197197378229,0.8,0.5,1.0,6811215.0,4.800972e+16,2270405.0,3255031.864986117,10000.0,6001215.0,1500304.25,2121749.203822432,1.0,3000607.5,3000608.5,3000607.5,25.0,0.0,25.0,25.0,1700303.75,1838907.1984545945,400000.0,3000607.5,"['lineitem', 'partsupp', 'supplier']",0.0,6001215.0,0.0,0.0,0.0,800000.0,10000.0,15.734081076308708,7853.553,8.96872131984375,,,
Job105v0,1GB,5.0,3300607.5,1643583.6028410983,1500000.0,2100243.0,3000607.5,4800972.0,6001215.0,-0.27093876827606334,0.8673338963654343,0.8333333333333334,0.5,1.0,7501215.0,9001822500000.0,3750607.5,3182839.6500786054,1500000.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,3000607.5,3000607.5,0.0,0.0,0.0,0.0,3000607.5,0.0,3000607.5,3000607.5,"['lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,15.830575565385956,,,7.008486807563158,6.564807683957609,7.7633569717407225
Job105v1,1GB,5.0,510000.0,557225.2686302013,150000.0,210000.0,300000.0,1020000.0000000001,1500000.0,0.18698802772526735,1.4472473207919645,0.7333333333333334,0.2,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,300000.0,0.0,300000.0,300000.0,300000.0,300000.0,0.0,0.0,0.0,0.0,300000.0,0.0,300000.0,300000.0,"['orders', 'customer']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,14.316285845876763,,,6.733158134529361,6.591974669605026,7.0310905774434405
Job105v2,1GB,5.0,937500.0,771261.1425451174,37500.0,82500.0,1500000.0,1500000.0,1500000.0,-1.8156405613399729,-0.416379621097942,0.75,0.25,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,37500.0,0.0,37500.0,37500.0,"['customer', 'orders']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,14.316285845876763,,,6.960933284881585,6.588434124132618,7.210418224334717
Job105v3,1GB,5.0,402000.0,279320.60432413506,10000.0,166000.0,400000.0,640000.0,800000.0,-0.4996155324938205,0.03602113820930712,0.8333333333333334,0.5,1.0,810000.0,8000000000.0,405000.0,558614.3571373726,10000.0,800000.0,400000.0,0.0,400000.0,400000.0,400000.0,400000.0,0.0,0.0,0.0,0.0,400000.0,0.0,400000.0,400000.0,"['partsupp', 'supplier']",0.0,0.0,0.0,0.0,0.0,800000.0,10000.0,13.604789526648622,,,5.9918280680216025,5.1132851747366095,6.757990579347353
Job105v4,1GB,5.0,528000.0,376722.70969507535,40000.0,104000.0,800000.0,800000.0,800000.0,-1.6857254162276347,-0.4764256942232462,0.7333333333333334,0.2,1.0,1000000.0,160000000000.0,500000.0,424264.0687119285,200000.0,800000.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,0.0,0.0,0.0,0.0,40000.0,0.0,40000.0,40000.0,"['part', 'partsupp']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,13.815510557964274,,,6.102075004049735,4.74642276763916,6.779605222784954
Job106v0,1GB,4.0,75000.5,95742.18854298245,1.0,1.0,50000.5,170000.0,200000.0,-1.3718950563166996,0.4933869845597616,0.75,0.5,1.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,0.0,100000.0,100000.0,['part'],0.0,0.0,0.0,0.0,200000.0,0.0,0.0,12.206072645530174,230.426,5.43992976967719,,,
Job106v1,1GB,4.0,2600.5,4936.584548045339,1.0,1.0,200.5,7120.000000000002,10000.0,-0.6706371999172123,1.1497195652309409,0.52,0.04,1.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,400.0,400.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,10000.0,9.210340371976184,,,0.9420023202173324,0.8744627811418864,0.9814083740489529
Job106v2,1GB,4.0,8.0,11.489125293076057,1.0,1.0,3.0,19.000000000000004,25.0,-0.7450260177532906,1.0659491980021947,0.6,0.2,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006,,,0.4675897706618521,9.999499889090657e-05,0.9231309342922032
Job106v3,1GB,4.0,1875380.1875,2840028.7221447206,1.0,1.0,750152.375,4650941.625000001,6001215.0,-0.8512707641227952,0.9575493525403466,0.625,0.25,1.0,6001215.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500303.75,0.0,1500303.75,1500303.75,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,15.607472506691972,,,7.600948938801215,7.437205807916049,7.931228816509247
Job106v4,1GB,4.0,558011.4999999999,716561.4840819081,1.0,1.0,366022.49999999977,1269613.2,1500000.0,-1.3442106729818855,0.5164092792277996,0.7440146666666665,0.48802933333333304,1.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732043.9999999995,0.0,732043.9999999995,732043.9999999995,['orders'],0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,14.22097566607244,,,6.025115638654548,5.011542208054486,6.637084332008741
Job107v0,1GB,13.0,1837634.9615384615,1830387.1185994651,1.0,2000.8000000000018,1500000.0,3000607.5,6001215.0,-0.1321853125441801,0.7475023195021745,0.7142857142857143,0.25,1.0,8311215.0,7.201458e+22,2077803.75,2685492.368397817,10000.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,9001822.5,2.701640582173045e+19,0.0,0.0,0.0,0.0,1191869.1666666667,1568855.3211982562,200000.0,3000607.5,"['orders', 'lineitem', 'partsupp', 'supplier']",0.0,6001215.0,0.0,1500000.0,0.0,800000.0,10000.0,15.933116365530362,,,7.668620469944443,6.761478741963704,8.197046279907227
Job107v1,1GB,13.0,474777.8461538461,605859.6489407766,1.0,1.0,10000.0,1125000.0,1500000.0,-1.5411194562090986,0.5493457898756756,0.79838,0.04028,1.0,1660025.0,5.625e+16,415006.25,726562.5117562723,25.0,1500000.0,752014.0,646030.7025118853,6042.000000000001,1125000.0,2256042.0,7646906250000001.0,0.0,0.0,0.0,0.0,377014.3333333333,647781.6310874625,1.0,1125000.0,"['customer', 'nation', 'orders', 'supplier']",150000.0,0.0,25.0,1500000.0,0.0,0.0,10000.0,14.322343220460285,,,6.435212722130431,6.131222438812256,7.048259321848551
Job107v2,1GB,13.0,1280979.673076923,1557236.3926380372,1.0,30000.800000000025,1500000.0,1500303.75,6001215.0,4.753382510430562,2.2473346868315516,0.7071428571428572,0.2,1.0,8451215.0,1.0802187e+24,2112803.75,2650240.412501524,150000.0,6001215.0,1500303.75,0.0,1500303.75,1500303.75,4500911.25,3.3770507277163064e+18,0.0,0.0,0.0,0.0,733434.5833333334,666007.6869586572,300000.0,1500303.75,"['partsupp', 'lineitem', 'orders', 'customer']",150000.0,6001215.0,0.0,1500000.0,0.0,800000.0,0.0,15.949820775979248,,,7.832316390367042,7.455211238956986,8.307382150129838
Job107v3,1GB,13.0,1670280.5384615385,1812258.7413990733,1.0,2000.8000000000018,800000.0,3000607.5,6001215.0,0.3092191953162957,1.026821753717173,0.7571428571428571,0.05,1.0,8501215.0,1.4402916e+24,2125303.75,2637986.4390079,200000.0,6001215.0,2200405.0,1385991.3863436345,600000.0,3000607.5,6601215.0,5.40218722143375e+18,0.0,0.0,0.0,0.0,1203535.8333333333,1584021.758484423,10000.0,3000607.5,"['part', 'partsupp', 'lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,200000.0,800000.0,0.0,15.955719652421898,,,8.094831013487415,7.749741207469594,8.926441101800828
Job107v4,1GB,13.0,1847250.3461538462,1821459.3138414386,1.0,2000.8000000000018,1500000.0,3000607.5,6001215.0,-0.1079660723295488,0.7551848666506595,0.7428571428571429,0.2,1.0,8311215.0,7.201458e+22,2077803.75,2685492.368397817,10000.0,6001215.0,3000607.5,0.0,3000607.5,3000607.5,9001822.5,2.701640582173045e+19,0.0,0.0,0.0,0.0,1233535.8333333333,1531145.5536140525,300000.0,3000607.5,"['lineitem', 'partsupp', 'orders', 'supplier']",0.0,6001215.0,0.0,1500000.0,0.0,800000.0,10000.0,15.933116365530362,,,7.665488645656681,6.736274401346843,8.203887522220612
Job108v0,1GB,5.0,3505.4,4868.559365972649,1.0,1.0,25.0,9000.0,10000.0,-1.6193877216297514,0.5073099974572038,0.875,0.75,1.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,7500.0,0.0,7500.0,7500.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,10000.0,9.210340371976184,3.504,1.253905173074145,,,
Job108v1,1GB,5.0,7.4,10.039920318408907,1.0,1.0,5.0,17.0,25.0,0.056311413454270376,1.3532751773025935,0.6,0.2,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006,,,0.36472724160237974,9.999499889090657e-05,0.8390189055841331
Job108v2,1GB,5.0,1500304.75,2598601.600098467,1.0,1.0,3.0,4200850.5,6001215.0,-0.0833327778906301,1.290994771418692,0.625,0.25,1.0,6001215.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1500303.75,0.0,1500303.75,1500303.75,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,15.607472506691972,,,7.647111553828562,7.511183199129607,7.950843480917124
