plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,t_5,t_6,Log_sourceCardinalitySum,netRunTime,Log_netRunTime,pred_Log_netRunTime,unc_low_Log_netRunTime,unc_up_Log_netRunTime
Job101v0,1GB,3.0,3334.0,5772.925341627068,1.0,1.0,1.0,8000.2,10000.0,-1.5,0.7071067811865476,1.0,1.0,1.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,10000.0,9.210340371976184,,,1.2416150542490523,0.7110416323552448,2.0670532286785637
Job101v1,1GB,3.0,9.0,13.856406460551018,1.0,1.0,1.0,20.2,25.0,-1.5,0.7071067811865475,1.0,1.0,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006,,,0.7935309647100159,0.00995033048093319,0.8558999598938445
Job101v2,1GB,3.0,2000405.6666666667,3464802.5183645505,1.0,1.0,1.0,4800972.2,6001215.0,-1.5,0.7071067811865474,1.0,1.0,1.0,6001215.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,15.607472506691972,1380.0,7.22983877815125,,,
Job101v3,1GB,3.0,500000.6666666667,866024.8264341694,1.0,1.0,1.0,1200000.2,1500000.0,-1.5,0.7071067811865476,1.0,1.0,1.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,['orders'],0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,14.22097566607244,,,5.915815246132889,4.787491798400879,6.0081408283412365
Job101v4,1GB,3.0,50000.666666666664,86601.96302817468,1.0,1.0,1.0,120000.2,150000.0,-1.5,0.7071067811865476,1.0,1.0,1.0,150000.0,150000.0,150000.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,['customer'],150000.0,0.0,0.0,0.0,0.0,0.0,0.0,11.918390573078392,30.0,3.4011973816621555,,,
Job102v0,1GB,9.0,850135.6666666666,1993191.7121347736,1.0,1.0,1.0,2400243.000000001,6001215.0,3.3044210454659346,2.2255347046563503,1.0,1.0,1.0,7651215.0,1.350273375e+18,2550405.0,3063770.9186678757,150000.0,6001215.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['customer', 'orders', 'lineitem']",150000.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,15.850375016721008,,,6.851973659597748,6.483180739983055,7.1581803972775555
Job102v1,1GB,9.0,756802.3333333334,1984311.3897074596,1.0,1.0,1.0,1840243.000000001,6001215.0,3.8820411840025537,2.396440767495677,1.0,1.0,1.0,6811215.0,4.800972e+16,2270405.0,3255031.864986117,10000.0,6001215.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['partsupp', 'lineitem', 'supplier']",0.0,6001215.0,0.0,0.0,0.0,800000.0,10000.0,15.734081076308708,,,7.573822041972366,6.548835648771273,8.890900051449838
Job102v2,1GB,9.0,777913.4444444445,1976367.8027129788,1.0,1.0,1.0,1840243.000000001,6001215.0,3.882034101680113,2.39565081573409,1.0,1.0,1.0,7001215.0,9.601944e+17,2333738.3333333335,3190264.6951951077,200000.0,6001215.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['part', 'lineitem', 'partsupp']",0.0,6001215.0,0.0,0.0,200000.0,800000.0,0.0,15.761594263386382,,,7.012338393507028,6.501193345108394,7.056224622583129
Job102v3,1GB,9.0,834580.1111111111,1999873.9278849207,1.0,1.0,1.0,2400243.000000001,6001215.0,3.2958309830432286,2.2239108245992223,1.0,1.0,1.0,7511215.0,9.0018225e+16,2503738.3333333335,3119179.744004557,10000.0,6001215.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['supplier', 'lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,0.0,0.0,10000.0,15.831907794942268,,,6.9361350028165445,6.495650397911804,7.268432762901902
Job102v4,1GB,9.0,183336.77777777778,496234.39948495553,1.0,1.0,1.0,420000.00000000023,1500000.0,3.9880384393196806,2.429725650148587,1.0,1.0,1.0,1650025.0,5625000000000.0,550008.3333333334,826127.2602985168,25.0,1500000.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['nation', 'customer', 'orders']",150000.0,0.0,25.0,1500000.0,0.0,0.0,0.0,14.316300997277132,,,5.779320383367819,4.786805558304929,6.0258535005167735
Job103v0,1GB,7.0,914459.8571428572,2245028.7178545124,1.0,1.0,1.0,2520486.0000000023,6001215.0,2.1501325403380545,2.033742458550473,1.0,1.0,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'part']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,15.640255798558085,,,6.838066209026155,6.4457197189331055,7.090076923370361
Job103v1,1GB,7.0,914459.8571428572,2245028.7178545124,1.0,1.0,1.0,2520486.0000000023,6001215.0,2.1501325403380545,2.033742458550473,1.0,1.0,1.0,6201215.0,1200243000000.0,3100607.5,4102078.4656211175,200000.0,6001215.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'part']",0.0,6001215.0,0.0,0.0,200000.0,0.0,0.0,15.640255798558085,,,6.838066209026155,6.4457197189331055,7.090076923370361
Job103v2,1GB,7.0,257143.42857142858,552590.9879832332,1.0,1.0,1.0,690000.0000000005,1500000.0,2.0128365929293786,1.9730231761569998,1.0,1.0,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['orders', 'customer']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,14.316285845876763,,,5.92758776476296,5.247024059295654,6.056078432094312
Job103v3,1GB,7.0,21436.285714285714,56691.27040004861,1.0,1.0,1.0,60015.00000000005,150000.0,2.166666294938099,2.0412412816026904,1.0,1.0,1.0,150025.0,3750000.0,75012.5,106048.33950845247,25.0,150000.0,25.0,0.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['customer', 'nation']",150000.0,0.0,25.0,0.0,0.0,0.0,0.0,11.918557225857713,50.0,3.912023005428146,,,
Job103v4,1GB,7.0,171429.14285714287,292769.63152475853,1.0,1.0,1.0,440000.00000000023,800000.0,1.222969544692278,1.6373598542940742,1.0,1.0,1.0,1000000.0,160000000000.0,500000.0,424264.0687119285,200000.0,800000.0,200000.0,0.0,200000.0,200000.0,200000.0,200000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,13.815510557964274,,,5.8125858328995355,5.171956086364833,6.253829002380371
Job104v0,1GB,12.0,700102.25,1732913.0165138973,1.0,1.0,3.0,1430000.0000000002,6001215.0,5.711808725531826,2.6734682125138676,1.0,1.0,1.0,8301215.0,7.201458e+18,2767071.6666666665,2822633.9340070887,800000.0,6001215.0,1.0,0.0,1.0,1.0,2.0,1.0,50000.5,70704.31415762407,5.0,99996.0,1.0,0.0,1.0,1.0,"['partsupp', 'lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,0.0,800000.0,0.0,15.931912447595677,,,7.018934503027963,6.208622238864464,7.639033130265435
Job104v1,1GB,12.0,84173.41666666667,232589.7740660224,1.0,1.0,13.0,181000.00000000006,800000.0,5.919860730712946,2.736073678886497,1.0,1.0,1.0,1010000.0,1600000000000000.0,336666.6666666667,412350.98318463285,10000.0,800000.0,1.0,0.0,1.0,1.0,2.0,1.0,25.0,0.0,25.0,25.0,1.0,0.0,1.0,1.0,"['part', 'partsupp', 'supplier']",0.0,0.0,0.0,0.0,200000.0,800000.0,10000.0,13.825460888817442,,,5.098374255422146,4.382026672363281,5.609343020870666
Job104v2,1GB,12.0,570101.75,1725603.6996840015,1.0,1.0,5000.5,721000.0000000002,6001215.0,6.743186354723374,2.927055751759281,1.0,1.0,1.0,6811215.0,4.800972e+16,2270405.0,3255031.864986117,10000.0,6001215.0,1.0,0.0,1.0,1.0,2.0,1.0,10000.0,0.0,10000.0,10000.0,1.0,0.0,1.0,1.0,"['supplier', 'lineitem', 'partsupp']",0.0,6001215.0,0.0,0.0,0.0,800000.0,10000.0,15.734081076308708,,,7.138446319367519,6.071563010361781,7.630203183846264
Job104v3,1GB,12.0,137503.66666666666,431236.37269943923,1.0,1.0,2.0,135002.50000000006,1500000.0,6.892952515537289,2.963979335891867,1.0,1.0,1.0,1650025.0,5625000000000.0,550008.3333333334,826127.2602985168,25.0,1500000.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,1.4142135623730951,3.0,5.0,1.0,0.0,1.0,1.0,"['nation', 'customer', 'orders']",150000.0,0.0,25.0,1500000.0,0.0,0.0,0.0,14.316300997277132,,,5.804760533842947,4.787491798400879,6.10924768447876
Job104v4,1GB,12.0,567608.0,1726492.381525934,1.0,1.0,13.0,721000.0000000002,6001215.0,6.741028977771418,2.926535074056317,1.0,1.0,1.0,6811215.0,4.800972e+16,2270405.0,3255031.864986117,10000.0,6001215.0,1.0,0.0,1.0,1.0,2.0,1.0,25.0,0.0,25.0,25.0,1.0,0.0,1.0,1.0,"['lineitem', 'partsupp', 'supplier']",0.0,6001215.0,0.0,0.0,0.0,800000.0,10000.0,15.734081076308708,,,7.032671975128742,6.063785076141357,7.467370986938477
Job105v0,1GB,5.0,2100243.2,2275383.153476289,1.0,600000.6,1500000.0,4200729.0,6001215.0,-0.06887801120404902,1.1732778435367437,1.0,1.0,1.0,7501215.0,9001822500000.0,3750607.5,3182839.6500786054,1500000.0,6001215.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,0.0,0.0,0.0,15.830575565385956,,,7.042392754617288,6.86303753171476,7.2478142413958375
Job105v1,1GB,5.0,390000.2,623898.8740174165,1.0,60000.6,150000.0,960000.0000000001,1500000.0,0.19925552902792898,1.4580553589289817,1.0,1.0,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,150000.0,0.0,150000.0,150000.0,150000.0,150000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['orders', 'customer']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,14.316285845876763,,,6.10207030970509,5.736572265625,6.10924768447876
Job105v2,1GB,5.0,930000.2,782303.991425456,1.0,60000.6,1500000.0,1500000.0,1500000.0,-1.8028090977828277,-0.4222835644118009,1.0,1.0,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['customer', 'orders']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,14.316285845876763,,,7.249542175261716,5.659805015383014,8.846222854358249
Job105v3,1GB,5.0,166000.2,354443.1082701426,1.0,4000.6,10000.0,484000.00000000006,800000.0,0.2492587197220386,1.4994381083822357,1.0,1.0,1.0,810000.0,8000000000.0,405000.0,558614.3571373726,10000.0,800000.0,10000.0,0.0,10000.0,10000.0,10000.0,10000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['partsupp', 'supplier']",0.0,0.0,0.0,0.0,0.0,800000.0,10000.0,13.604789526648622,,,5.7365552700779165,5.075173854827881,6.222289835212327
Job105v4,1GB,5.0,520000.2,389871.4403495081,1.0,80000.6,800000.0,800000.0,800000.0,-1.6198078163710707,-0.5071287126723177,1.0,1.0,1.0,1000000.0,160000000000.0,500000.0,424264.0687119285,200000.0,800000.0,800000.0,0.0,800000.0,800000.0,800000.0,800000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['part', 'partsupp']",0.0,0.0,0.0,0.0,200000.0,800000.0,0.0,13.815510557964274,,,6.35909955193346,5.249930968208908,6.253829002380371
Job106v0,1GB,4.0,50000.75,99999.5,1.0,1.0,1.0,140000.30000000002,200000.0,-0.6666666666666665,1.1547005383792515,1.0,1.0,1.0,200000.0,200000.0,200000.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,['part'],0.0,0.0,0.0,0.0,200000.0,0.0,0.0,12.206072645530174,170.0,5.135798437050262,,,
Job106v1,1GB,4.0,2500.75,4999.5,1.0,1.0,1.0,7000.300000000002,10000.0,-0.6666666666666665,1.1547005383792515,1.0,1.0,1.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,10000.0,9.210340371976184,,,1.2228859545226025,0.7110345922616199,2.0547533007890157
Job106v2,1GB,4.0,7.0,12.0,1.0,1.0,1.0,17.800000000000004,25.0,-0.6666666666666665,1.1547005383792515,1.0,1.0,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006,,,0.7947881820288607,0.00995033048093319,0.8558999598938445
Job106v3,1GB,4.0,1500304.5,3000607.0,1.0,1.0,1.0,4200850.800000001,6001215.0,-0.6666666666666665,1.1547005383792517,1.0,1.0,1.0,6001215.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,15.607472506691972,2120.0,7.659171367666058,,,
Job106v4,1GB,4.0,375000.75,749999.5,1.0,1.0,1.0,1050000.3000000003,1500000.0,-0.666666666666667,1.1547005383792515,1.0,1.0,1.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,['orders'],0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,14.22097566607244,,,5.312698285650949,4.787491798400879,5.135798454284668
Job107v0,1GB,13.0,639324.9230769231,1673098.6430313198,1.0,1.0,1.0,1360000.0000000005,6001215.0,6.548295541750463,2.8185997426764113,1.0,1.0,1.0,8311215.0,7.201458e+22,2077803.75,2685492.368397817,10000.0,6001215.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['orders', 'lineitem', 'partsupp', 'supplier']",0.0,6001215.0,0.0,1500000.0,0.0,800000.0,10000.0,15.933116365530362,,,6.7659501155519886,6.4457197189331055,7.0476129839568165
Job107v1,1GB,13.0,127694.92307692308,414389.3184252102,1.0,1.0,1.0,122000.0000000001,1500000.0,7.866715018249623,3.1227613271073267,1.0,1.0,1.0,1660025.0,5.625e+16,415006.25,726562.5117562723,25.0,1500000.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['customer', 'nation', 'orders', 'supplier']",150000.0,0.0,25.0,1500000.0,0.0,0.0,10000.0,14.322343220460285,,,6.568324787116047,5.135615497321482,6.847986949250699
Job107v2,1GB,13.0,650094.1538461539,1669156.2279834107,1.0,1.0,1.0,1360000.0000000005,6001215.0,6.561622532789718,2.8209359979513264,1.0,1.0,1.0,8451215.0,1.0802187e+24,2112803.75,2650240.412501524,150000.0,6001215.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['partsupp', 'lineitem', 'orders', 'customer']",150000.0,6001215.0,0.0,1500000.0,0.0,800000.0,0.0,15.949820775979248,,,6.737376444332231,6.454187927672185,6.874271578914801
Job107v3,1GB,13.0,653940.3076923077,1667965.038550288,1.0,1.0,1.0,1360000.0000000005,6001215.0,6.561603812036658,2.8204173375793493,1.0,1.0,1.0,8501215.0,1.4402916e+24,2125303.75,2637986.4390079,200000.0,6001215.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['part', 'partsupp', 'lineitem', 'orders']",0.0,6001215.0,0.0,1500000.0,200000.0,800000.0,0.0,15.955719652421898,760.0,6.633318433280377,,,
Job107v4,1GB,13.0,639324.9230769231,1673098.6430313198,1.0,1.0,1.0,1360000.0000000005,6001215.0,6.548295541750468,2.8185997426764122,1.0,1.0,1.0,8311215.0,7.201458e+22,2077803.75,2685492.368397817,10000.0,6001215.0,1.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['lineitem', 'partsupp', 'orders', 'supplier']",0.0,6001215.0,0.0,1500000.0,0.0,800000.0,10000.0,15.933116365530362,,,6.7659501155519886,6.4457197189331055,7.0476129839568165
Job108v0,1GB,5.0,2005.6,4469.01754304008,1.0,1.0,1.0,6010.000000000001,10000.0,0.24997292997515652,1.4999797380021764,1.0,1.0,1.0,10000.0,10000.0,10000.0,0.0,10000.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,1.0,0.0,1.0,1.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,10000.0,9.210340371976184,,,1.1282286240786596,0.7437517479723116,1.826063437119034
Job108v1,1GB,5.0,6.6,10.430723848324238,1.0,1.0,1.0,17.0,25.0,0.10402249134948027,1.4035141563500906,1.0,1.0,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006,,,0.7829060154656596,0.00995033048093319,0.8558999520201835
Job108v2,1GB,5.0,1200244.2,2683824.266698026,1.0,1.0,1.0,3600730.2000000007,6001215.0,0.24999999999947953,1.4999999999996096,1.0,1.0,1.0,6001215.0,6001215.0,6001215.0,0.0,6001215.0,6001215.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,1.0,1.0,['lineitem'],0.0,6001215.0,0.0,0.0,0.0,0.0,0.0,15.607472506691972,380.0,5.940171252720432,,,
Job108v3,1GB,5.0,319999.8,661059.7249906395,1.0,1.0,1.0,939998.4000000001,1500000.0,0.2279109526506744,1.4842987467117357,1.0,1.0,1.0,1500000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,99996.0,0.0,99996.0,99996.0,1.0,0.0,1.0,1.0,['orders'],0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,14.22097566607244,,,5.4344005638413755,4.787491798400879,6.46351681946733
Job108v4,1GB,5.0,30001.6,67081.14492016367,1.0,1.0,1.0,90002.00000000001,150000.0,0.24999999666653272,1.4999999974999554,1.0,1.0,1.0,150000.0,150000.0,150000.0,0.0,150000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,1.0,0.0,1.0,1.0,['customer'],150000.0,0.0,0.0,0.0,0.0,0.0,0.0,11.918390573078392,,,3.241341636976649,2.995732307434082,3.4011974334716797
Job109v0,1GB,7.0,450000.5714285714,719374.3114681576,1.0,1.0,1.0,1500000.0,1500000.0,-1.109955760116571,0.9302621442570508,1.0,1.0,1.0,1650000.0,225000000000.0,825000.0,954594.1546018391,150000.0,1500000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,"['customer', 'orders']",150000.0,0.0,0.0,1500000.0,0.0,0.0,0.0,14.316285845876763,,,6.240595127325147,5.746735545017755,5.978093816969784
