plan_id,data_id,outCardinality_count,outCardinality_mean,outCardinality_std,outCardinality_min,outCardinality_10%,outCardinality_50%,outCardinality_90%,outCardinality_max,outCardinality_kurtosis,outCardinality_skew,selectivity_mean,selectivity_min,selectivity_max,sourceCardinalitySum,sourceCardinalityProd,sourceOutCard_mean,sourceOutCard_std,sourceOutCard_min,sourceOutCard_max,joinOutCard_mean,joinOutCard_std,joinOutCard_min,joinOutCard_max,joinOutCard_sum,joinOutCard_prod,groupbyOutCard_mean,groupbyOutCard_std,groupbyOutCard_min,groupbyOutCard_max,filterOutCard_mean,filterOutCard_std,filterOutCard_min,filterOutCard_max,tables,t_0,t_1,t_2,t_3,t_4,t_5,t_6,Log_sourceCardinalitySum,netRunTime,Log_netRunTime,pred_Log_netRunTime,unc_low_Log_netRunTime,unc_up_Log_netRunTime
Job101v0,5GB,3.0,18000.0,27712.812921102035,2000.0,2000.0,2000.0,40400.0,50000.0,-1.5,0.7071067811865476,0.52,0.04,1.0,50000.0,50000.0,50000.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,50000.0,10.819778284410283,,,2.559053217838532,2.4109390999524853,2.675212033589681
Job101v1,5GB,3.0,11.666666666666666,11.547005383792516,5.0,5.0,5.0,21.0,25.0,-1.5000000000000002,0.7071067811865478,0.6,0.2,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006,1.0001,9.999500033329732e-05,,,
Job101v2,5GB,3.0,24999829.166666668,4330097.429720897,22499846.25,22499846.25,22499846.25,28499805.25,29999795.0,-1.5000000000000009,0.7071067811865464,0.875,0.75,1.0,29999795.0,29999795.0,29999795.0,0.0,29999795.0,29999795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22499846.25,0.0,22499846.25,22499846.25,['lineitem'],0.0,29999795.0,0.0,0.0,0.0,0.0,0.0,17.21670110626975,4919.088,8.500878426450322,,,
Job101v3,5GB,3.0,3750000.0,3247595.2641916447,1875000.0,1875000.0,1875000.0,6375000.0,7500000.0,-1.4999999999999998,0.7071067811865476,0.625,0.25,1.0,7500000.0,7500000.0,7500000.0,0.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875000.0,0.0,1875000.0,1875000.0,['orders'],0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.830413578506539,,,6.784471186433712,5.556407768223648,7.602153261124302
Job101v4,5GB,3.0,349893.333333333,346502.5375568461,149839.9999999995,149839.9999999995,149839.9999999995,629967.9999999999,750000.0,-1.5000000000000002,0.7071067811865472,0.599893333333333,0.199786666666666,1.0,750000.0,750000.0,750000.0,0.0,750000.0,750000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149839.9999999995,0.0,149839.9999999995,149839.9999999995,['customer'],750000.0,0.0,0.0,0.0,0.0,0.0,0.0,13.527828485512494,892.352,6.7938606735725555,,,
Job102v0,5GB,9.0,5086657.333333333,9604665.935208535,1.0,24096.2,1875000.0,11999959.000000004,29999795.0,3.4010184375364254,2.244824752853633,0.6580320000000001,0.04016,1.0,38249795.0,1.68748846875e+20,12749931.666666666,15315317.945247117,750000.0,29999795.0,1875000.0,0.0,1875000.0,1875000.0,3750000.0,3515625000000.0,0.0,0.0,0.0,0.0,952560.0,1304527.158475438,30120.0,1875000.0,"['customer', 'orders', 'lineitem']",750000.0,29999795.0,0.0,7500000.0,0.0,0.0,0.0,17.45964875874533,3468.291,8.151417244414784,,,
Job102v1,5GB,9.0,10783265.111111112,9864511.150935812,1.0,40000.2,14999897.5,17999877.000000004,29999795.0,-0.4722137661117909,0.569345880912341,0.85,0.5,1.0,34049795.0,5.999959e+18,11349931.666666666,16271560.366603086,50000.0,29999795.0,14999897.5,0.0,14999897.5,14999897.5,29999795.0,224996925010506.25,0.0,0.0,0.0,0.0,8999948.75,8485208.8957935,3000000.0,14999897.5,"['partsupp', 'lineitem', 'supplier']",0.0,29999795.0,0.0,0.0,0.0,4000000.0,50000.0,17.343334569983668,4421.02,8.39412571767939,,,
Job102v2,5GB,9.0,13944353.444444444,12207605.663500702,1.0,400000.2,22499846.25,23999836.0,29999795.0,-1.757574022724007,-0.12025824831941535,0.85,0.5,1.0,34999795.0,1.1999918e+20,11666598.333333334,15947713.786433725,1000000.0,29999795.0,22499846.25,0.0,22499846.25,22499846.25,44999692.5,506243081273639.06,0.0,0.0,0.0,0.0,11499923.125,15556240.468436439,500000.0,22499846.25,"['part', 'lineitem', 'partsupp']",0.0,29999795.0,0.0,0.0,1000000.0,4000000.0,0.0,17.370852762293676,,,10.791530905403617,9.727976496818146,12.146358985770892
Job102v3,5GB,9.0,10839042.888888888,9992899.024804413,1.0,1600.2,14999897.5,17999877.000000004,29999795.0,-0.5002467380635847,0.46283161955783003,0.708,0.04,1.0,37549795.0,1.1249923125e+19,12516598.333333334,15592377.922049232,50000.0,29999795.0,14999897.5,0.0,14999897.5,14999897.5,29999795.0,224996925010506.25,0.0,0.0,0.0,0.0,7500948.75,10605115.025790768,2000.0,14999897.5,"['supplier', 'lineitem', 'orders']",0.0,29999795.0,0.0,7500000.0,0.0,0.0,50000.0,17.44117847677203,,,9.165515744442471,8.518283250367181,9.83101999362796
Job102v4,5GB,9.0,1166670.111111111,2393429.878521901,1.0,4.2,562500.0,2100000.0000000014,7500000.0,3.920814755729256,2.40122547457778,0.79,0.2,1.0,8250025.0,140625000000000.0,2750008.3333333335,4130669.588602837,25.0,7500000.0,562500.0,0.0,562500.0,562500.0,1125000.0,316406250000.0,0.0,0.0,0.0,0.0,281252.5,397744.02888352703,5.0,562500.0,"['nation', 'customer', 'orders']",750000.0,0.0,25.0,7500000.0,0.0,0.0,0.0,15.925726788609303,,,7.6145945953209,7.349396039599868,8.147928122538872
Job103v0,5GB,7.0,10857070.07142857,13468123.284493748,1.0,1.0,1000000.0,25499825.750000004,29999795.0,-1.6871211842025506,0.3960102569506245,0.9166666666666666,0.75,1.0,30999795.0,29999795000000.0,15499897.5,20505951.697519735,1000000.0,29999795.0,22499846.25,0.0,22499846.25,22499846.25,22499846.25,22499846.25,0.0,0.0,0.0,0.0,22499846.25,0.0,22499846.25,22499846.25,"['lineitem', 'part']",0.0,29999795.0,0.0,0.0,1000000.0,0.0,0.0,17.249491149524328,,,9.228355696984096,8.645840094086571,9.690801494211122
Job103v1,5GB,7.0,10857070.07142857,13468123.284493748,1.0,1.0,1000000.0,25499825.750000004,29999795.0,-1.6871211842025506,0.3960102569506245,0.9166666666666666,0.75,1.0,30999795.0,29999795000000.0,15499897.5,20505951.697519735,1000000.0,29999795.0,22499846.25,0.0,22499846.25,22499846.25,22499846.25,22499846.25,0.0,0.0,0.0,0.0,22499846.25,0.0,22499846.25,22499846.25,"['lineitem', 'part']",0.0,29999795.0,0.0,0.0,1000000.0,0.0,0.0,17.249491149524328,,,9.228355696984096,8.645840094086571,9.690801494211122
Job103v2,5GB,7.0,1607143.2857142857,2684279.3326542177,1.0,1.0,750000.0,3900000.0000000023,7500000.0,1.5933382040177584,1.7828616134366442,0.7333333333333334,0.2,1.0,8250000.0,5625000000000.0,4125000.0,4772970.773009196,750000.0,7500000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,1500000.0,0.0,1500000.0,1500000.0,"['orders', 'customer']",750000.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.925723758310864,,,7.287863554946501,6.922234974058613,7.565400010871102
Job103v3,5GB,7.0,150274.0,273859.1064598729,1.0,1.0,25.0,390567.00000000023,750000.0,1.5424659949545783,1.7716407088319948,0.7337533333333334,0.20126000000000002,1.0,750025.0,18750000.0,375012.5,530312.408220381,25.0,750000.0,150945.00000000003,0.0,150945.00000000003,150945.00000000003,150945.00000000003,150945.00000000003,0.0,0.0,0.0,0.0,150945.00000000003,0.0,150945.00000000003,150945.00000000003,"['customer', 'nation']",750000.0,0.0,25.0,0.0,0.0,0.0,0.0,13.527861818290283,,,4.318940523532488,4.039456455544561,5.335424911791051
Job103v4,5GB,7.0,1000000.4285714285,1414213.2088197612,1.0,1.0,1000000.0,2200000.000000001,4000000.0,1.0833348333334127,1.5275259681373268,0.75,0.25,1.0,5000000.0,4000000000000.0,2500000.0,2121320.343559643,1000000.0,4000000.0,1000000.0,0.0,1000000.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,"['partsupp', 'part']",0.0,0.0,0.0,0.0,1000000.0,4000000.0,0.0,15.424948470398375,,,7.355319768113644,7.361330349190975,7.722456670503957
Job104v0,5GB,12.0,7466624.708333333,10974052.236435836,1.0,1.0,1549998.0,22499846.25,29999795.0,-0.40853138774917763,1.1225272377689577,0.9,0.75,1.0,41499795.0,8.9999385e+20,13833265.0,14109571.89927019,4000000.0,29999795.0,11249923.625,15909793.15192293,1.0,22499846.25,22499847.25,22499846.25,50000.5,70704.31415762407,5.0,99996.0,12749923.125,13788473.515470069,3000000.0,22499846.25,"['partsupp', 'lineitem', 'orders']",0.0,29999795.0,0.0,7500000.0,0.0,4000000.0,0.0,17.54119904542969,,,9.786760780279579,9.257719138474927,10.21547801342925
Job104v1,5GB,12.0,758339.8333333334,1282896.16840667,1.0,1.0,25012.5,2000000.0,4000000.0,1.3082161948620366,1.5550740014644935,0.71,0.05,1.0,5050000.0,2e+17,1683333.3333333333,2061754.9159231642,50000.0,4000000.0,1000000.5,1414212.8552663138,1.0,2000000.0,2000001.0,2000000.0,25.0,0.0,25.0,25.0,1025000.0,1378858.2233137677,50000.0,2000000.0,"['part', 'partsupp', 'supplier']",0.0,0.0,0.0,0.0,1000000.0,4000000.0,50000.0,15.434898801251542,,,6.334938800007723,5.932659205658975,6.5095627728996925
Job104v2,5GB,12.0,4091016.2916666665,8674163.031215152,1.0,1.0,11250.0,7499948.75,29999795.0,4.937115616705273,2.46273538616658,0.7,0.25,1.0,34049795.0,5.999959e+18,11349931.666666666,16271560.366603086,50000.0,29999795.0,3749974.875,5303263.912569789,1.0,7499948.75,7499949.75,7499948.75,10000.0,0.0,10000.0,10000.0,3756224.375,5294425.784911739,12500.0,7499948.75,"['supplier', 'lineitem', 'partsupp']",0.0,29999795.0,0.0,0.0,0.0,4000000.0,50000.0,17.343334569983668,17388.64,9.763572398424651,,,
Job104v3,5GB,12.0,781253.8333333334,2134585.7991984314,1.0,1.0,5.0,731250.0,7500000.0,6.7483252247972665,2.923466283108467,0.79,0.2,1.0,8250025.0,140625000000000.0,2750008.3333333335,4130669.588602837,25.0,7500000.0,281250.5,397746.8573106518,1.0,562500.0,562501.0,562500.0,4.0,1.4142135623730951,3.0,5.0,281252.5,397744.02888352703,5.0,562500.0,"['nation', 'customer', 'orders']",750000.0,0.0,25.0,7500000.0,0.0,0.0,0.0,15.925726788609303,3456.066,8.147886226963818,,,
Job104v4,5GB,12.0,5504139.0,9565266.220165655,1.0,1.0,25012.5,14999897.5,29999795.0,1.5356554800233377,1.649298228543873,0.8,0.5,1.0,34049795.0,5.999959e+18,11349931.666666666,16271560.366603086,50000.0,29999795.0,7499949.25,10606528.53224636,1.0,14999897.5,14999898.5,14999897.5,25.0,0.0,25.0,25.0,8499948.75,9192315.676980047,2000000.0,14999897.5,"['lineitem', 'partsupp', 'supplier']",0.0,29999795.0,0.0,0.0,0.0,4000000.0,50000.0,17.343334569983668,,,9.494154287050863,9.004543457651163,10.004151981071724
Job105v0,5GB,5.0,16499897.5,8215768.185644792,7500000.0,10499959.0,14999897.5,23999836.000000004,29999795.0,-0.2708297742670478,0.8675341556300533,0.8333333333333334,0.5,1.0,37499795.0,224998462500000.0,18749897.5,15909757.619807176,7500000.0,29999795.0,14999897.5,0.0,14999897.5,14999897.5,14999897.5,14999897.5,0.0,0.0,0.0,0.0,14999897.5,0.0,14999897.5,14999897.5,"['lineitem', 'orders']",0.0,29999795.0,0.0,7500000.0,0.0,0.0,0.0,17.43984602425903,,,9.226602875148354,8.461490246804319,9.832951616762301
Job105v1,5GB,5.0,2550000.0,2786126.3431510064,750000.0,1050000.0,1500000.0,5100000.000000001,7500000.0,0.1869880277252678,1.4472473207919647,0.7333333333333334,0.2,1.0,8250000.0,5625000000000.0,4125000.0,4772970.773009196,750000.0,7500000.0,1500000.0,0.0,1500000.0,1500000.0,1500000.0,1500000.0,0.0,0.0,0.0,0.0,1500000.0,0.0,1500000.0,1500000.0,"['orders', 'customer']",750000.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.925723758310864,,,7.137469091550768,6.325251198483145,7.541326272928563
Job105v2,5GB,5.0,4687500.0,3856305.712725587,187500.0,412500.0,7500000.0,7500000.0,7500000.0,-1.815640561339973,-0.4163796210979418,0.75,0.25,1.0,8250000.0,5625000000000.0,4125000.0,4772970.773009196,750000.0,7500000.0,7500000.0,0.0,7500000.0,7500000.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,187500.0,0.0,187500.0,187500.0,"['customer', 'orders']",750000.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.925723758310864,,,7.51240211082244,6.931611700706714,8.196624221494751
Job105v3,5GB,5.0,2010000.0,1396603.0216206752,50000.0,830000.0,2000000.0,3200000.0,4000000.0,-0.49961553249382096,0.03602113820930712,0.8333333333333334,0.5,1.0,4050000.0,200000000000.0,2025000.0,2793071.7856868627,50000.0,4000000.0,2000000.0,0.0,2000000.0,2000000.0,2000000.0,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,2000000.0,2000000.0,"['partsupp', 'supplier']",0.0,0.0,0.0,0.0,0.0,4000000.0,50000.0,15.214227439082721,,,7.040351584655094,6.451375016733145,7.696284253431458
Job105v4,5GB,5.0,2640000.0,1883613.5484753766,200000.0,520000.0,4000000.0,4000000.0,4000000.0,-1.6857254162276347,-0.4764256942232462,0.7333333333333334,0.2,1.0,5000000.0,4000000000000.0,2500000.0,2121320.343559643,1000000.0,4000000.0,4000000.0,0.0,4000000.0,4000000.0,4000000.0,4000000.0,0.0,0.0,0.0,0.0,200000.0,0.0,200000.0,200000.0,"['part', 'partsupp']",0.0,0.0,0.0,0.0,1000000.0,4000000.0,0.0,15.424948470398375,,,7.249528845175409,6.546310176014487,7.820131628430829
Job106v0,5GB,4.0,375000.5,478713.0316452645,1.0,1.0,250000.5,850000.0000000001,1000000.0,-1.3718996724254704,0.4933831570817819,0.75,0.5,1.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,500000.0,500000.0,['part'],0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,13.815510557964274,,,5.194503952479125,4.687899951285964,5.381757434010254
Job106v1,5GB,4.0,13000.5,24684.327018035823,1.0,1.0,1000.5,35600.00000000001,50000.0,-0.6706528685212314,1.1497002394125924,0.52,0.04,1.0,50000.0,50000.0,50000.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,2000.0,2000.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,50000.0,10.819778284410283,,,2.4686614867269214,2.391108499352468,2.441995955910961
Job106v2,5GB,4.0,8.0,11.489125293076057,1.0,1.0,3.0,19.000000000000004,25.0,-0.7450260177532906,1.0659491980021947,0.6,0.2,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006,1.0001,9.999500033329732e-05,,,
Job106v3,5GB,4.0,9374936.4375,14197173.409590995,1.0,1.0,3749974.875,23249841.125000004,29999795.0,-0.8512709186358309,0.9575492005588759,0.625,0.25,1.0,29999795.0,29999795.0,29999795.0,0.0,29999795.0,29999795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7499948.75,0.0,7499948.75,7499948.75,['lineitem'],0.0,29999795.0,0.0,0.0,0.0,0.0,0.0,17.21670110626975,,,8.742640952139324,8.390102319087658,9.045394847102417
Job106v4,5GB,4.0,2790055.4999999995,3582809.497032601,1.0,1.0,1830110.4999999988,6348066.0,7500000.0,-1.3442113057401233,0.516408751462584,0.7440146666666665,0.48802933333333304,1.0,7500000.0,7500000.0,7500000.0,0.0,7500000.0,7500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3660219.9999999977,0.0,3660219.9999999977,3660219.9999999977,['orders'],0.0,0.0,0.0,7500000.0,0.0,0.0,0.0,15.830413578506539,,,6.78483383645688,5.419679372077126,7.92804030134721
Job107v0,5GB,13.0,9186483.423076924,9149914.57256335,1.0,10000.800000000008,7500000.0,14999897.5,29999795.0,-0.13215201021204237,0.7474702848012383,0.7142857142857143,0.25,1.0,41549795.0,4.49996925e+25,10387448.75,13424403.573424516,50000.0,29999795.0,14999897.5,0.0,14999897.5,14999897.5,44999692.5,3.37493081297278e+21,0.0,0.0,0.0,0.0,5958299.166666667,7842466.54860587,1000000.0,14999897.5,"['orders', 'lineitem', 'partsupp', 'supplier']",0.0,29999795.0,0.0,7500000.0,0.0,4000000.0,50000.0,17.54240314543888,,,9.265854312960595,8.598576507255261,9.914932257394423
Job107v1,5GB,13.0,2373880.6153846155,3029305.5584784755,1.0,1.0,50000.0,5625000.0,7500000.0,-1.5411206162152247,0.5493447838576604,0.79838,0.04028,1.0,8300025.0,7.03125e+18,2075006.25,3632831.5976415584,25.0,7500000.0,3760070.0,3230153.5125594265,30210.000000000004,5625000.0,11280210.0,9.558632812500001e+17,0.0,0.0,0.0,0.0,1885070.3333333333,3238909.319451586,1.0,5625000.0,"['customer', 'nation', 'orders', 'supplier']",750000.0,0.0,25.0,7500000.0,0.0,0.0,50000.0,15.931769084810483,,,6.939037277314997,5.853967557031585,8.071774005889893
Job107v2,5GB,13.0,6403810.826923077,7784504.083508554,1.0,150000.80000000013,7499948.75,7499989.75,29999795.0,4.753260242899749,2.2472899951451195,0.7071428571428572,0.2,1.0,42249795.0,6.749953875e+26,10562448.75,13248130.756909553,750000.0,29999795.0,7499948.75,0.0,7499948.75,7499948.75,22499846.25,4.218663516215975e+20,0.0,0.0,0.0,0.0,3666649.5833333335,3329134.5535852886,1500000.0,7499948.75,"['partsupp', 'lineitem', 'orders', 'customer']",750000.0,29999795.0,0.0,7500000.0,0.0,4000000.0,0.0,17.55911005968468,,,9.324619117083857,8.623997764027102,10.356716911741033
Job107v3,5GB,13.0,8349952.846153846,9059275.34424961,1.0,10000.800000000008,4000000.0,14999897.5,29999795.0,0.3092381155239128,1.0267830221342946,0.7571428571428571,0.05,1.0,42499795.0,8.9999385e+26,10624948.75,13186856.540782299,1000000.0,29999795.0,10999931.666666666,6928144.051872917,3000000.0,14999897.5,32999795.0,6.749907750315187e+20,0.0,0.0,0.0,0.0,6016632.5,7918327.635629177,50000.0,14999897.5,"['part', 'partsupp', 'lineitem', 'orders']",0.0,29999795.0,0.0,7500000.0,1000000.0,4000000.0,0.0,17.5650098103536,6426.647,8.76820821932577,,,
Job107v4,5GB,13.0,9234560.346153846,9105275.3155644,1.0,10000.800000000008,7500000.0,14999897.5,29999795.0,-0.1079259833063726,0.7551542766959102,0.7428571428571429,0.2,1.0,41549795.0,4.49996925e+25,10387448.75,13424403.573424516,50000.0,29999795.0,14999897.5,0.0,14999897.5,14999897.5,44999692.5,3.37493081297278e+21,0.0,0.0,0.0,0.0,6166632.5,7653915.855310192,1500000.0,14999897.5,"['lineitem', 'partsupp', 'orders', 'supplier']",0.0,29999795.0,0.0,7500000.0,0.0,4000000.0,50000.0,17.54240314543888,,,9.25778158293196,8.583095758939255,9.914903286107206
Job108v0,5GB,5.0,17505.4,24362.140100984558,1.0,1.0,25.0,45000.0,50000.0,-1.6197232265930552,0.507167622119581,0.875,0.75,1.0,50000.0,50000.0,50000.0,0.0,50000.0,50000.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,37500.0,0.0,37500.0,37500.0,['supplier'],0.0,0.0,0.0,0.0,0.0,0.0,50000.0,10.819778284410283,28.608,3.3536863989911034,,,
Job108v1,5GB,5.0,7.4,10.039920318408907,1.0,1.0,5.0,17.0,25.0,0.056311413454270376,1.3532751773025935,0.6,0.2,1.0,25.0,25.0,25.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,5.0,0.0,5.0,5.0,['nation'],0.0,0.0,25.0,0.0,0.0,0.0,0.0,3.2188758248682006,1.0001,9.999500033329732e-05,,,
